"ID","Title","Link","Content","Gold Label"
"117","گوگل میپس میں نئے اے آئی فیچرز کا اضافہ","https://urdu.geo.tv/latest/385489-","گوگل نے اپنی مقبول ترین سروس میپس میں جیمنائی آرٹی فیشل انٹیلی جنس (اے آئی) ماڈل پر مبنی فیچرز کا اضافہ کیا ہے۔ کمپنی کی جانب سے اعلان کیا گیا کہ نئی اپ ڈیٹس سے صارفین اے آئی ٹیکنالوجی کی مدد سے گھومنے کے لیے نئے مقامات کو تلاش کر سکیں گے جبکہ مختلف جگہوں کے بارے میں سوالات کے جواب حاصل کرسکیں گے۔ گوگل میپس میں نیوی گیشن فیچرز کو بھی بہتر بنایا جا رہا ہے تاکہ ڈرائیورز کو اپنی منزل تک پہنچنے میں مدد مل سکے۔ یہ نئے فیچرز پہلے امریکا میں صارفین کو دستیاب ہوں گے۔   نیوی گیشن کے لیے گوگل میپس میں ایڈ اسٹاپس نامی فیچر کا اضافہ کیا گیا ہے جو کسی شہر کے اہم مقامات، تفریحی مراکز اور کھانے پینے کے مراکز کو بہترین روٹس کے ساتھ تجویز کرے گا۔ گوگل کی جانب سے ویدر الرٹ سسٹم بھی متعارف کرایا جا رہا ہے جس میں ڈرائیورز یہ رپورٹ کرسکیں گے کہ موسم کے باعث انہیں کن جگہوں پر مشکلات کا سامنا ہے تاکہ دیگر افراد کو مدد مل سکے۔ اگر آپ کسی دوست کے ساتھ گھومنے کی منصوبہ بندی کر رہے ہیں تو اس کے لیے میپس سرچ بار میں سوالات پوچھ سکتے ہیں، اے آئی ماڈل جگہ اور وقت کو مدنظر رکھ کر بتائے گا کہ آپ کیا کچھ کر سکتے ہیں۔ جیمنائی کی جانب سے ان مقامات کے بارے میں سوالات کے جوابات بھی دیے جائیں گے۔ گوگل کے مطابق یہ فیچرز آئندہ چند ہفتوں میں امریکا میں صارفین کو دستیاب ہوں گے اور بتدریج انہیں دیگر ممالک میں متعارف کرایا جائے گا۔","science"
"118","پی ٹی اے نے سوشل میڈیا اکاؤنٹس پر غیراخلاقی مواد سے متعلق رپورٹ عدالت میں جمع کرادی","https://urdu.geo.tv/latest/385416-","  پشاور: پاکستان ٹیلی کمیونیکیشن اتھارٹی (پی ٹی اے)  نے  پشاور ہائی کورٹ میں  سوشل میڈیا اکاؤنٹس پر غیر اخلاقی مواد سے متعلق رپورٹ جمع کرادی۔ پی ٹی اے کے مطابق 2020  سے اب تک 1 لاکھ 14 ہزار 15 غیر اخلاقی مواد ٹک  ٹاک  پر اپ  لوڈ ہوئے۔ پی ٹی اے کے مطابق ایک لاکھ 13 ہزار 133 اکاؤنٹس بلاک کیےگئے۔ 2 ہزار 463 مواد مذہب کے خلاف  اپ لوڈ ہوئے جنہیں بلاک کیا گیا۔ رواں سال 25  ہزار 267 غیراخلاقی مواد ٹک ٹاک پر اپ لوڈ ہوئے۔  رواں سال 24 ہزار 800 اکاؤنٹس کو بلاک کیا گیا۔ پی ٹی اے رپورٹ میں بتایا گیا کہ مختلف سوشل میڈیا اکاؤنٹس پر13 لاکھ89 ہزار 181 غیر اخلاقی مواد  اپ لوڈ ہوئے۔ پی ٹی اے کی رپورٹ کے مطابق 13 لاکھ 3 ہزار 578 لنکس بلاک کیےگئے۔ خیال  رہےکہ ٹک ٹاک بندش سے متعلق کیس میں عدالت  نے پی ٹی اے سے جواب طلب کیا تھا۔","science"
"119","آئی فون 17 پرومیکس کی لیکس نے صارفین کی بے چینی بڑھادی","https://urdu.geo.tv/latest/385410-","آئی فون 16 کی لانچنگ کے بعد سے ہی  صارفین  ایپل کے  اگلے ماڈل کے منتظر ہیں   کیونکہ نئے ماڈلز کی  لیکس  صارفین کو نئے فیچرز اور اپ گریڈ آپریٹنگ سسٹم کے استعمال کیلئے بے چین کیے رکھتی  ہیں۔ ہر سال ایپل کی جانب سے آئی فون کے آپریٹنگ سسٹم کو اپ گریڈ کیا جاتا ہے جس میں متعدد نئے فیچرز کا اضافہ کیا جاتا ہے لیکن اس بار رپورٹس بتاتی ہیں کہ آئی فون  17 پرو میکس زیادہ فیچر اور ایک بڑے اپ گریڈ سسٹم کے ساتھ متعارف کروایا جاسکتا ہے۔ ٹیکنالوجی رپورٹ کے مطابق ویسے تو   آئی فون 17 کی پوری سیریز زیادہ اپ گریڈیشن کے ساتھ متعارف کروائی جائے گی لیکن آئی فون 17 پرو میکس زیادہ اپ گریڈ سسٹم کے ساتھ متعارف کروایا جاسکتا ہے۔ ایپل انتظامیہ  آئی فون 17 پرو میکس  نئی A19 پرو چپ  اور   ایک بڑے ہارڈویئر اپ گریڈ کیساتھ متعارف کروانے کا منصوبہ رکھتی ہے۔ آئی فون 17 پرو میکس کارکردگی کو بہتر بنانے کیلئے 12GBریم کے ساتھ پیش کیا جاسکتا ہے، نئی  اپ گریڈ ایپل  انٹیلی جنس  کو  (AI) کے بہتر استعمال کے بھی  قابل بنائے گی ۔ ٹیکنالوجی لیکس کے مطابق  ایپل کی جانب سے آئی فون 17 پرو میکس کے  کیمرے کو بھی اپ گریڈ  کیا جاسکتا ہے، نئے ماڈل  کا پرومیکس  ٹرپل کیمرہ سیٹ اپ کی خصوصیت لیے ہوگا  جس میں ممکنہ طور پر 48MP مین کیمرہ،  48MPالٹرا وائڈ کیمرہ  اور 48MP ٹیلی فوٹو لینس شامل ہوگا جو 5x آپٹیکل زوم پیش کرسکتا ہے۔ آئی فون 16 کی سیریز کی فروخت بھی گزشتہ روز سے شروع ہوگئی ہے جس کیلئے یقیناً بہت سے خریدار منتظر ہیں اگر یہ تبدیلیاں متعارف کروائی جاتی ہیں  تو  فرنٹ  کیمرے کو ممکنہ طور پر 12MP سے 24MP سیلفی کیمرے میں اپ گریڈ کیا جائے گا لہٰذا  آئی فون 17 پرو میکس  کا کیمرہ آئی فون کے  موجودہ  ماڈل  16 پرو میکس کے مقابلے میں بہتر  کوالٹی امیج فراہم کرے گا۔ رپورٹس بتاتی ہیں کہ آئی فون 17 پرو میکس کیلئے  ایپل ڈائنامک آئی لینڈ کو ری ڈیزائن کرسکتا ہے اس تبدیلی سے ڈسپلے ایک ہی یعنی  6.9 انچ سائز ہونے کے باوجود پریمیئم بڑا اور زیادہ واضح  نظر آئے گا۔ لیکس سے  پتا چلتا ہے کہ آئی فون 17 پرو میکس  کو ایکشن اور والیوم کیلئے بالکل نیا  بٹن  دیا جاسکتا ہے لیکن  یہ نیا بٹن صرف پرو میکس ماڈل کیلئے ہوگا،  ساتھ ہی آئی فون 17  ماڈل پرو میکس  ایک نئے کلر آپشن کے ساتھ متعارف کروایا جاسکتا ہے۔","science"
"120","راستوں کی بندش: اسلام آباد اور راولپنڈی میں پیٹرول کی قلت پیدا ہونے کا خدشہ","https://urdu.geo.tv/latest/388096-","وفاقی دارالحکومت اسلام آباد، راولپنڈی اور لاہور میں پیٹرولیم مصنوعات کی قلت کا خدشہ پیدا ہوگیا۔ ترجمان آئل ٹینکرزکانٹریکٹرز ایسوسی ایشن کا کہنا ہے کہ راستوں میں رکاوٹوں کے سبب اسلام آباد اور راولپنڈی میں ڈیپوز سے پیٹرول پمپوں تک سپلائی رک چکی ہے، اگر یہی صورت حال جاری رہی تو پیٹرول پمپس پرفیول کی جلد قلت ہوجائے گی۔ ضلعی صدر پیٹرولیم ڈیلرز ایسوسی ایشن کا بیان دوسری جانب ضلعی صدر پیٹرولیم ڈیلرز ایسوسی ایشن راجہ وسیم کا کہنا ہے کہ اسلام آباد میں ٹریفک نہ ہونے کے برابر ہے جس کی وجہ سے تیل کی سیل نہیں ہورہی، اسلام آباد میں پیٹرول پمپوں پر تیل موجود ہے لیکن تیل کی کھپت بڑھنے پرمسئلہ ہو سکتاہے، فی الحال صورتحال ٹھیک ہے، اسلام آباد ڈیپو سے پمپس کو نئی سپلائی نہیں ہو رہی۔ صدرپاکستان پیٹرولیم ڈیلرز ایسوسی ایشن نارتھ کا بیان شاہراہ دستورپرپارلیمنٹ ہاؤس سمیت تمام اہم عمارتوں پرفوج تعینات ہے صدرپاکستان پیٹرولیم ڈیلرز ایسوسی ایشن نارتھ  چوہدری ظفرالٰہی نے صورتحال سے آگاہ کرتے ہوئے کہا کہ راولپنڈی میں پیٹرول پمپس پراسٹاک ختم ہورہاہے، پیٹرول پمپس کوسپلائی بند ہے جس کی وجہ راستوں کی بندش ہے۔ انہوں نے کہا کہ پیٹرول پمپس پرتین، چار دن کا ذخیرہ ہوتا ہے، راولپنڈی میں پمپس کو تین دن سے  تیل سپلائی نہ ہونے کے برابر ہے، پمپس کو سپلائی کے لیے دن کے کچھ گھنٹے راستے کھولے جائیں، سپلائی بحال نہ ہوئی تو پولیس اورگاڑیوں کو فیول کا مسئلہ ہوسکتا ہے۔ ادھر ترجمان اوگرا نے کہا کہ  تیل سپلائی سے متعلق تمام اسٹیک ہولڈرز سے رابطے میں ہیں، تیل سپلائی میں بہتری کے لیے ہرممکن اقدامات کیے جارہے ہیں۔","business"
"121","اسٹاک مارکیٹ میں آج بھی تیزی کا رجحان رہا،100 انڈیکس نے 99 ہزار کی سطح عبور کرلی","https://urdu.geo.tv/latest/388041-","پاکستان اسٹاک ایکسچینج میں آج بھی تیزی کا رجحان رہا اور 100 انڈیکس 281 پوائنٹس کے اضافےکے بعد 98 ہزار 79 پوائنٹس پر بند ہوا۔ کاروبار کے دوران ایک موقع پر انڈیکس 99 ہزار 317 پوائنٹس پر بھی دیکھا گیا۔بعد ازاں کاروبار کے اختتام پر انڈیکس 281 پوائنٹس کے اضافےکے بعد 98 ہزار 79 پوائنٹس پر بند ہوا۔ پاکستان اسٹاک ایکسچینج میں آج 64 کروڑشیئرزکےسودے25 ارب روپے میں طے ہوئے۔ دوسری جانب ملکی تبادلہ منڈیوں میں ڈالر کی قدر میں اضافہ اور کمی دیکھی گئی۔ اسٹیٹ بینک آف پاکستان کے مطابق آج انٹربینک تبادلہ میں ڈالر ایک پیسے سستا ہوا۔ ڈالر کی قیمت ایک پیسے کمی کے بعد 277 روپے 75 پیسے رہی۔ انٹربینک میں گزشتہ روز ڈالر 27 روپے 76 پیسے پر بند ہوا تھا۔ اوپن مارکیٹ میں ڈالر 2 پیسے اضافے کے ساتھ 278 روپے 79 پیسے پر بند ہوا۔","business"
"122","پاکستان کی بیلاروس کو رکشے برآمدکرنےکی پیشکش","https://urdu.geo.tv/latest/388027-","  پاکستان کے دورے پر آئے بیلاروس کے وزیر توانائی اسلام آباد میں لوک ورثہ پہنچے اور روایتی رکشے کی سواری کی۔ وفاقی وزیر تجارت جام کمال نے بیلاروسی وزیر کو پاکستانی روایتی رکشےکا تعارف کرایا۔بیلاروسی وزیر نے رکشے پر ہاتھ سے بنائےگئے ڈیزائن کی تعریف کی اور  پاکستانی ہنرمندوں کے فن کو سراہا۔ وزیر تجارت جام کمال خان نے بیلاروس کو  رکشے برآمدکرنےکی پیشکش بھی کردی۔ وزارت تجارت کی جانب سے جاری اعلامیے مطابق  بیلاروسی وزیر نے پاکستانی رکشےکے تجارتی امکانات میں دلچسپی کا اظہار کیا۔ وزارت تجارت کا کہنا ہےکہ پاکستانی روایتی رکشا بیلاروس کے لیے دلچسپی اور اقتصادی مواقع کا مظہر ہے۔","business"
"123","انٹربینک میں ڈالر کی قیمت میں کمی، اوپن مارکیٹ  میں اضافہ ہوگیا","https://urdu.geo.tv/latest/388030-","کراچی: ملکی تبادلہ منڈیوں میں ڈالر کی قدر میں اضافہ اور کمی دیکھی گئی۔ اسٹیٹ بینک آف پاکستان کے مطابق آج انٹربینک تبادلہ میں ڈالر ایک پیسے سستا ہوا۔ ڈالر کی قیمت ایک پیسے کمی کے بعد 277 روپے 75 پیسے رہی۔ انٹربینک میں گزشتہ روز ڈالر 27 روپے 76 پیسے پر بند ہوا تھا۔ دوسری جانب اوپن مارکیٹ میں ڈالر 2 پیسے اضافے کے ساتھ 278 روپے 79 پیسے پر بند ہوا۔ انٹربینک میں گزشتہ روز ڈالر 278 روپے 4  پیسے پر بند ہوا تھا۔ گزشتہ ہفتے سونےکی قیمت میں  مسلسل چھے روز اضافہ ہوا تھا ","business"
"124","سونےکی بڑھتی قیمت کو بریک لگ گئی، فی تولہ سونا کتنا سستا ہوا؟","https://urdu.geo.tv/latest/388022-","ملک میں مسلسل 6 روز سے بڑھتی ہوئی سونےکی قیمت کو بریک لگ گئی ہے اور آج فی تولہ سونا 4300 روپے سستا ہوا ہے۔ سونےکی فی تولہ قیمت 4300 روپے کم ہونے کے بعد 2 لاکھ 78 ہزار 400 روپے ہوگئی ہے۔ 10 گرام سونےکا بھاؤ 3657 روپے کم ہو کر 2 لاکھ 38 ہزار 683 روپے ہے۔ ملک میں6 روز میں فی تولہ سونا 12 ہزار 800 روپے مہنگا ہوا ہے عالمی بازار میں سونا 43 ڈالر کم ہوکر 2672 ڈالر فی اونس ہے۔ خیال رہےکہ گزشتہ ہفتے سونےکی قیمت میں  مسلسل 6 روز  اضافہ ہوا تھا۔ پیر 18 نومبرکو  فی تولہ سونا 2500 روپے مہنگا ہوکر  2 لاکھ 69 ہزار 900 روپےکا تھا  اور کاروباری ہفتےکے آخری روز فی تولہ سونےکی قیمت 2 لاکھ 82 ہزار 700 روپے ہوگئی، یعنی 6 روز میں فی تولہ سونا 12 ہزار 800 روپے مہنگا ہوا۔","business"
"125","سولر پینلز کی طلب میں کمی کے باعث بیٹریوں کی قیمتوں میں بڑی کمی آگئی","https://urdu.geo.tv/latest/387968-","ملک میں بیٹریوں اور سولر پیننلز کی طلب میں کمی کے باعث قیمتوں میں ریکارڈ کمی دیکھی گئی ہے۔ مارکیٹ ذرائع کے مطابق سولر پینل کی قیمتوں میں غیر معمولی کمی کے ساتھ سولر بیٹریوں کی قیمتوں میں قابل ذکر کمی سامنے آئی ہے۔ سولر بیٹری کی قیمت 20فیصد تک کم ہونے کے بعد ساڑھے 4لاکھ روپے والی لیتھیم سولر بیٹری اب 3 لاکھ 80 ہزار روپے میں دستیاب ہے، جو بیٹری 3یا 4 لاکھ روپے میں فروخت ہو رہی تھی اس کی قیمت اب 2 سے ڈھائی لاکھ روپے ہو گئی۔ ذرائع کے مطابق لیتھیم بیٹریوں کی انڈسٹری میں نئی کمپنیاں آگئی ہیں جواچھی پیشکش کررہی ہیں۔ تاجروں کے مطابق سولر پینلز سمیت سولر بیٹریوں کی خرید و فروخت شدید متاثر ہوئی ہے جس کی وجہ سے سولر مصنوعات کی قیمتوں میں تاریخی کمی واقع ہوئی ہے۔","business"
"126","اپوزیشن کے احتجاج کی کال سے روزانہ 190 ارب کا نقصان ہوتا ہے، وزیرخزانہ","https://urdu.geo.tv/latest/387934-","  وزیر خزانہ محمد اورنگزیب نے کہا ہے کہ اپوزیشن کے احتجاج کی کال سے روزانہ 190 ارب روپے کا نقصان ہوتا ہے۔ جیو نیوز سے گفتگو میں وزیرخزانہ کا کہنا تھاکہ لاک ڈاؤن اور احتجاج کی وجہ سے ٹیکس وصولیوں میں کمی  ہوتی ہے، احتجاج کے باعث کاروبار میں رکاوٹ سے برآمدات متاثر ہوتی ہیں۔ انہوں نے بتایاکہ اپوزیشن کے احتجاج کی کال سے روزانہ 190ارب روپے کا نقصان ہوتا ہے، احتجاج کے باعث امن برقراررکھنے کیلئے سکیورٹی پر اضافی اخراجات آتے ہیں، آئی ٹی اور ٹیلی کام کے شعبے میں نقصانات اس کے علاوہ ہیں۔   ان کا کہنا تھاکہ آئی ٹی اور ٹیلی کام کی بندش سے سماجی طور پر منفی اثر پڑتا ہے۔ وزیرخزانہ کا کہنا تھاکہ وزارت خزانہ نے اس سلسلے میں رپورٹ تیار کی ہے اور محتاط اندازے کے مطابق جی ڈی پی کو روزانہ 144 ارب کا  نقصان ہوتا ہے، ہڑتال کے باعث برآمدات میں کمی سے روزانہ 26 ارب کا نقصان ہوتا ہے۔ انہوں نے مزید کہا کہ احتجاج کے دوران براہ راست غیرملکی سرمایہ کاری متاثر ہونے سے روزانہ 3 ارب روپے نقصان ہوتا ہے، احتجاج کے باعث صوبوں کو ہونے والے نقصانات الگ ہیں، صوبوں کو زرعی شعبے میں روزانہ   نقصان 26 ارب روپے کا ہوتا ہے، صوبوں کو صنعتی شعبے میں ہونے والا نقصان 20ارب روپے سے زیادہ ہے۔","business"
"127","سونےکی قیمت میں مسلسل چھٹے روز اضافہ، فی تولہ سونا کتنےکا ہوگیا؟","https://urdu.geo.tv/latest/387826-","ملک  میں  سونےکی قیمت میں مسلسل چھٹے  روز  اضافہ ہوا ہے  اور   آجفی تولہ سونا 2200 روپے مہنگا ہوا ہے۔ آل پاکستان جیمز اینڈ جیولرز  ایسوسی ایشن کے مطابق 2 ہزار 200 روپے اضافے سے ملک میں سونےکا فی تولہ  بھاؤ  2 لاکھ 82  ہزار  700  روپے ہے۔ دس گرام سونےکا بھاؤ ایک ہزار 857 روپے اضافے سے 2 لاکھ 42 ہزار 370 روپے ہے۔ ایسوسی ایشن کے مطابق عالمی بازار  میں سونےکا بھاؤ 22 ڈالر اضافے سے 2 ہزار 715 ڈالر فی اونس ہے۔ خیال رہےکہ اس ہفتے سونےکی قیمت میں یہ مسلسل چھٹے روز  اضافہ ہوا ہے۔ پیر 18 نومبرکو  فی تولہ سونا 2500 روپے مہنگا ہوکر  2 لاکھ 69 ہزار 900 روپےکا تھا  اور آج کاروباری ہفتےکے آخری روز فی تولہ سونےکی قیمت 2 لاکھ 82  ہزار  700 روپے ہے۔ یعنی 6 روز میں فی تولہ سونا 12 ہزار 800 روپے مہنگا ہوگیا ہے۔ گزشتہ روز  ملک بھر  میں سونےکی فی تولہ قیمت میں  300 روپے کمی دیکھنے میں آئی تھی عالمی بازار میں سونے کا بھاؤ 36 ڈالر اضافے سے 2623 ڈالر فی اونس ہے ","business"
"128","پاکستان کی سعودی عرب سے درآمدات میں کمی، ایران پر انحصار مزید بڑھ گیا","https://urdu.geo.tv/latest/387804-","اسلام آباد: رواں مالی سال کے دوران پاکستان کی سعودی عرب سے درآمدات میں کمی دیکھنے میں آئی اور پاکستان کا ایران سے درآمدات پر انحصار مزید بڑھ گیا ہے۔ رپورٹ کے مطابق جولائی تا اکتوبر سعودی عرب سے سالانہ بنیاد پر درآمدات میں10فیصد کمی ریکارڈ کی گئی جب کہ  ایران سے درآمدات میں 30 فیصد اضافہ ہوا۔ حکومتی ذرائع کے مطا بق اکتوبر میں سعودی عرب سے سالانہ بنیاد پردرآمدات میں69 فیصدکی بڑی کمی ہوئی، جولائی تااکتوبر 2024 میں سعودی عرب سے سالانہ بنیاد پر درآمدات میں10 فیصد کمی ریکارڈ کی گئی۔ جولائی تااکتوبر2024 میں ایران سے سالانہ بنیاد پر درآمدات میں 30فیصد اضافہ ہوا، اکتوبر2024 میں ایران سے سالانہ بنیادپر درآمدات میں 10فیصدکااضافہ ہوا۔","business"
"129","پاکستانی روپے کی قدر میں اضافہ، ڈالر مزید سستا ہوگیا","https://urdu.geo.tv/latest/387729-","پاکستانی روپے کے مقابلے میں ڈالر کی قدر میں کمی ہوئی ہے۔ اسٹیٹ بینک آف پاکستان کے مطابق جمعے کو انٹربینک میں ڈالر 20 پیسےسستا ہو کر  277 روپے 76 پیسے پر بند ہوا ہے۔ انٹربینک میں گزشتہ روز ڈالر 8  پیسے کم ہوکر 277 روپے 96 پیسے پر بند ہوا تھا۔","business"
"130","سونے کی قیمت میں بڑا اضافہ، فی تولہ کتنے کا ہوگیا؟","https://urdu.geo.tv/latest/387715-","کراچی: ملک بھر میں سونے کی قیمت میں ہزاروں روپے کا اضافہ سامنے آیا ہے۔ آل پاکستان جیمز اینڈ جیولر ایسوسی ایشن کے مطابق ملک بھر میں سونے کی فی تولہ قیمت میں 2500 روپے کا اضافہ ہوا ہے جس کے بعد سونے کی قیمت 2 لاکھ 80 ہزار 500 روپے ہے۔ ایسوسی ایشن کے مطابق 10 گرام سونے کا بھاؤ  بھی 2 ہزار 143 روپے اضافے کے بعد 2 لاکھ 40 ہزار 483 روپے ہو گیا ہے۔ دوسری جانب عالمی بازار میں سونے کا بھاؤ 25 ڈالر اضافے سے 2693 ڈالر فی اونس ہے۔ عالمی بازار میں سونے کا بھاؤ 37 ڈالر اضافے سے 2  ہزار 668 ڈالر فی اونس ہے۔ 10گرام سونے کا بھاؤ 686 روپے اضافے سے 235168 روپے ہے۔ ","business"
"131","دفاعی نمائش آئیڈیاز میں غیر ملکی کمپنیوں سے معاہدے طے پاگئے","https://urdu.geo.tv/latest/387674-","  کراچی: دفاعی نمائش آئیڈیاز میں غیر ملکی کمپنیوں سے معاہدے طے پاگئے۔ نمائش میں غیر ملکی کمپنیوں سے معاہدے ہونے کے بعد پاکستان میں تیار کی گئی بم پروف گاڑیاں اب برآمد بھی کی جائیں گی۔ نجی شعبے کے تحت مسلح افواج کی ضروریات کو مد نظر رکھتے ہوئے بلٹ پروف اور بم پروف گاڑیاں انٹرنیشنل اسٹینڈرڈ کے مطابق مقامی سطح پر تیار کی جارہی ہیں۔ گاڑی کی تیاری کے بعد اس پر فائرنگ کرکے ٹیسٹنگ بھی کی جاتی ہے، پسنجر کمپارٹمنٹ کے علاوہ انجن روم، بیٹری اور فیول ٹینک کو بھی پروٹیکشن دی جاتی ہے، گاڑی کے ٹائروں میں رن فلیٹ لگائے جاتے ہیں جو ٹائر برسٹ ہونے کے بعد 50 کلومیٹر تک چلتے ہیں۔ ان گاڑیوں کی ایکسپورٹ سے ایک طرف اس شعبے میں پاکستان کی تکنیکی ساکھ بہتر ہوگی تو دوسری طرف یہ اس بات کا بھی ثبوت ہے کہ پرائیویٹ سیکٹر مسلح افواج کے ساتھ ملکی دفاع میں نہایت اہم  کردار ادا کر رہا ہے۔ سی ویو پر کراچی شو ’نشان پاکستان‘ میں ایس ایس جی کی کاؤنٹر ٹیرارزم ٹیم،  پاکستان میرین اور پاک فضائیہ کے جوانوں نےحربی صلاحیتوں کا مظاہرہ کیا جنرل ساحر شمشاد نے ترکیہ، آذربائیجان، جنوبی افریقا، ارجنٹینا، ملائیشیا اور  یو اے ای سمیت دیگر ممالک کے وزرائے دفاع  اوردیگرحکام سے بھی ملاقاتیں کیں ","business"
"132","پاکستان اسٹاک میں 100 انڈیکس نئی بلند ترین سطح پرپہنچ گیا","https://urdu.geo.tv/latest/387673-","کراچی: پاکستان اسٹاک ایکسچینج میں مثبت رجحان کا سلسلہ جاری ہے جہاں 100 انڈیکس ایک اور ریکارڈ بلندی کو پہنچا۔ آج کاروبار کے دوران 100 انڈیکس میں ایک وقت میں 2 ہزار پوائنٹس سے زائد کا اضافہ دیکھا گیا اور انڈیکس نے نئی بلند ترین سطح 99 ہزار 632 بنائی۔ تاہم کاروباری دن کے اختتام پر 100 انڈیکس مجموعی طور پر 469 پوائنٹس کے اضافے سے 97 ہزار 978 پوائنٹس پر بند ہوا ہے۔ حصص بازار میں آج 1 ارب 24 کروڑ شیئرز کے سودے 45 ارب روپے میں طے ہوئے جبکہ مارکیٹ کیپٹلائزیشن 7 ارب روپے کم ہوکر 12 ہزار 518 ارب روپے ہے۔ گزشتہ روز بھی پی ایس ایکس 100 انڈیکس نے 97 ہزار 437 کی بلند سطح کو چھوا تھا اور کاروبار کا اختتام 1781 پوائنٹس اضافے سے 97 ہزار 328 پر ہوا تھا۔ جمعرات کے روز بازار میں 96 کروڑ 99 لاکھ شیئرز کے سودے 35 ارب 16 کروڑ روپے میں طے ہوئے اور مارکیٹ کیپٹلائزیشن 196 ارب روپے بڑھ کر 12 ہزار 525 ارب روپے رہی۔ عالمی بازار میں سونے کا بھاؤ 25 ڈالر اضافے سے 2693 ڈالر فی اونس ہے انٹربینک میں گزشتہ روز ڈالر 277 روپے 96 پیسے پر بند ہوا تھا۔ ","business"
"133","روپے کے مقابلے میں ڈالر سستا ہوگیا","https://urdu.geo.tv/latest/387626-","ملک میں روپے کے مقابلے میں امریکی ڈالر سستا ہوگیا۔ اسٹیٹ بینک آف پاکستان کے مطابق آج انٹربینک میں ڈالر کا بھاؤ 8  پیسے کم ہوا ہے جس کے بعد کاروبار کے اختتام پر ڈالر کا بھاؤ 277  روپے 96 پیسے ہے۔ انٹربینک میں گزشتہ روز ڈالر 278 روپے 4  پیسے پر بند ہوا تھا۔ دوسری جانب اوپن مارکیٹ میں ڈالر کا بھاؤ 5  پیسے کم ہوکر 278 روپے 94 پیسے ہے۔","business"
"134","پی ایس ایکس میں 1500 پوائنٹس کا اضافہ، 100 انڈیکس نے97 ہزار کی ریکارڈ حد عبور کرلی","https://urdu.geo.tv/latest/387590-","پاکستان اسٹاک ایکسچینج کے 100 انڈیکس میں آج  زبردست تیزی رہی اور انڈیکس 97 ہزار کی ریکارڈ حد عبور کرگیا۔ پاکستان اسٹاک ایکسچینج میں ریکارڈ بنانےکا سلسلہ ایک اور دن رہا۔ 100 انڈیکس نے کاروباری دن میں 97 ہزار 437 کی بلند ترین سطح بنائی اور کاروبار کا اختتام 1781 پوائنٹس اضافے سے 97 ہزار 328 پرکیا۔ بازار میں آج 96 کروڑ 99 لاکھ شیئرز کے سودے ہوئے جن کی مالیت 35 ارب 16 کروڑ روپے سے زائد رہی۔ مارکیٹ کیپٹلائزیشن 196 ارب روپے بڑھ کر 12 ہزار 525 ارب روپے ہے۔ سی ای او عارف حبیب سکیورٹیز شاہد علی حبیب کے مطابق شرح میں کمی کے سبب بازار میں میوچل فنڈز کے ذریعے لیکیوڈٹی آرہی ہے۔ میوچل فنڈ 100 انڈیکس میں شامل کمپنیوں کی خریداری کر رہے ہیں۔ جس سے بازار تیز ہے۔","business"
"135","سونا مسلسل مہنگا، ایک بار پھر قیمت میں بڑا اضافہ ","https://urdu.geo.tv/latest/387619-","ملک میں سونے کی قیمت میں ہزاروں روپے کا اضافہ ہوگیا۔ آل پاکستان جیمز اینڈ جیولرز ایسوسی ایشن کے مطابق ملک میں فی تولہ سونے کا بھاؤ 3700 روپے بڑھا ہے۔ اس اضافے سے ملک میں سونے کی فی تولہ قیمت 2 لاکھ 78 ہزار روپے ہوگئی ہے۔ ایسوسی ایشن کے مطابق 10گرام سونے کا بھاؤ 172 3 روپے اضافے سے 2 لاکھ 38  ہزار 340 روپے ہے۔ دوسری جانب عالمی بازار میں سونے کا بھاؤ 37 ڈالر اضافے سے 2  ہزار 668 ڈالر فی اونس ہے۔","business"
"136"," طیارہ سازی کی صنعت میں پاکستان ایک قدم مزید آگے","https://urdu.geo.tv/latest/387587-","کراچی: طیارہ سازی کی صنعت میں پاکستان ایک قدم مزید آگے نکل گیا۔ دفاعی نمائش آئیڈیاز 2024  میں پاکستان ائیر فورس (پی اے ایف) نے جدید ترین پاکستان فائٹر ایکس بنانے کا باقاعدہ اعلان کیا ہے۔ ائیرکموڈور اظہر کے مطابق جےایف 17 بلاک تھری کے بعد ایک اور جدید طیارہ پی ایف ایکس  تیاری کے مراحل میں ہے،  پی ایف ایکس پاکستان کا اپنا فائٹر پروگرام ہے۔ ائیرکموڈور نے بتایا کہ پی ایف ایکس  4.5  پلس جنریشن طیارہ ہے جس پرلگے سسٹم پر کنٹرول بھی ہمارا اپنا ہے،  پی ایف ایکس کو مکمل طور پر اپنے ذرائع سے بنا رہے ہیں اور آپ  جلد پی ایف ایکس کو  اڑتا ہوا دیکھیں گے۔ ","business"
