"ID","Title","Link","Content","Gold Label"
"169","انٹربینک میں ڈالر سستا ہوگیا","https://urdu.geo.tv/latest/385343-","کراچی: انٹربینک اور اوپن مارکیٹ میں روپے کے مقابلے ڈالر کی قدر میں کمی ہوگئی۔ انٹربینک میں ڈالر277 روپے 70 پیسے پر بند ہوا ہے۔ انٹربینک میں ڈالر گز شتہ روز 277 روپے 85 پیسے پر بند ہوا تھا، انٹربینک میں آج ڈالر 15 پیسے سستا ہوا ہے۔ اوپن مارکیٹ میں بھی ڈالر 15 پیسے سستا ہو کر 278 روپے 63 پیسے پر بند ہوا۔ آئی ایم ایف نے مالی سال  25-2024 کے لیے افراط زر کا تخمینہ 12.7 فیصد لگایا تھا جسے نظرثانی کے بعد 9.5 فیصد کردیا گیا: اعلامیہ عالمی بازار میں سونے کا بھاؤ 25 ڈالر کم ہو کر 2 ہزار 752 ڈالر فی اونس ہے ","business"
"170","رواں مالی سال کے ابتدائی 4 ماہ کے دوران تجارتی خسارے میں کمی آگئی","https://urdu.geo.tv/latest/385333-","رواں مالی سال کے ابتدائی4 ماہ کے دوران تجارتی خسارے میں کمی آگئی۔ اداراہ شماریات کے مطابق رواں مالی سال کے ابتدائی 4 ماہ میں تجارتی خسارے میں 5.19 فیصد کمی آئی اور اس دوران تجارتی خسارہ 6 ارب97 کروڑ ڈالر سے زائد رہا۔ گزشتہ سال اسی عرصے کے دوران تجارتی خسارہ 7 ارب39 کروڑ ڈالر تھا۔ اداراہ شماریات کے جاری کردہ اعداد و شمار کے مطابق اکتوبر میں تجارتی خسارہ 31.09 فیصد کمی سے ایک ارب 49 کروڑ 80  لاکھ ڈالر رہا، گزشتہ سال اکتوبر میں تجارتی خسارہ 2 ارب 17 کروڑ ڈالر سے زائد تھا۔ ادارہ شماریات کے مطابق ستمبرکے مقابلے میں اکتوبر میں تجارتی خسارے میں19.69 فیصد کمی ریکارڈ کی گئی، رواں مالی سال کے پہلے 4  ماہ برآمدات 13.45 فیصد اضافے سے 10 ارب88 کروڑ ڈالر رہیں، گزشتہ مالی سال کے پہلے 4 ماہ میں برآمدات کا حجم 9 ارب 59 کروڑ ڈالرتھا۔ اکتوبر میں برآمدات 10.64 فیصد اضافے سے 2 ارب97 کروڑ ڈالر رہیں، گزشتہ مالی سال اکتوبر میں برآمدات کا حجم 2 ارب 69 کروڑ ڈالر تھا۔ ستمبرکی نسبت اکتوبرمیں برآمدات میں 4.90 فیصد اضافہ ہوا، ستمبر میں برآمدات کا حجم 2 ارب 83 کروڑ 60 لاکھ ڈالر تھا۔ رواں مالی سال کے پہلے4 ماہ میں مجموعی درآمدات5.17 فیصد اضافےسے17 ارب85 کروڑ ڈالر رہیں جبکہ گزشتہ مالی سال اسی عرصے میں درآمدات کاحجم 16 ارب 98 کروڑ ڈالر تھا۔ اکتوبر میں سالانہ بنیادوں پر درآمدات 8.02 فیصد کمی سے 4 ارب47 کروڑ ڈالر رہیں جبکہ گزشتہ سال اکتوبر میں درآمدات کا حجم 4 ارب 86 کروڑ ڈالر تھا۔ ادارہ شماریات کے مطابق ستمبرکے مقابلے اکتوبر میں درآمدات میں 3.93 فیصد کمی ریکارڈ کی گئی۔ پاکستان کا تجارتی خسارہ اگست 2024 میں 2.22 ارب ڈالر رہا، اگست میں تجارت، خدمات اور آمدن کا خسارہ 3.02 ارب ڈالر رہا پہلی سہ ماہی میں تجارتی خسارہ 4 فیصداضافےسے 5.4 ارب ڈالر رہا: ادارہ شماریات ","business"
"171","ایف بی آر کو مالی سال کے پہلے 4 ماہ میں 188 ارب 80 کروڑ کے شارٹ فال کا سامنا","https://urdu.geo.tv/latest/385320-","فیڈرل بورڈ آف ریونیو (ایف بی آر) کو رواں مالی سال کے پہلے 4 مہینوں میں 188 ارب 80 کروڑ روپےکے شارٹ فال کا سامنا ہے۔ ذرائع کے مطابق ایف بی آر نےرواں مالی سال کے پہلے 4 مہینوں میں 3631 ارب 40کروڑ روپے کے محصولات ا کٹھے کرنا تھے لیکن ان 4 مہینوں میں 3442ارب 60 کروڑ روپے اکٹھے کیے گئے۔ ذرائع نے بتایاکہ ایف بی آر نے رواں مالی سال کے پہلے چار ماہ کے دوران 169 ارب روپے سے زیادہ ریفنڈ کیا اوراکتوبر کے مہینے میں 879ارب روپے کے محصولات اکٹھے کیے۔ ذرائع ایف بی آر کے مطابق ایف بی آر نے اکتوبر میں 980ارب روپے ٹیکس اکٹھا کرنا تھا لیکن اکتوبر میں ایف بی آر نے ہدف سے 101ارب  روپے کم ٹیکس اکٹھا کیا اور اکتوبر میں 22ارب60کروڑ روپے ری فنڈ بھی کیے۔","business"
"172","ملک میں سونے کی قیمت میں اضافے کے بعد اچانک کمی","https://urdu.geo.tv/latest/385285-","کراچی: ملک بھر میں سونے کی قیمت میں اچانک کمی آگئی۔ آل پاکستان جیمز اینڈ جیولر ایسوسی ایشن کے مطابق ملک بھر میں سونے کی فی تولہ قیمت 2 ہزار 500 روپے کم ہو کر 2 لاکھ 84 ہزار 700 روپے ہوگئی۔ ایسوسی ایشن کے مطابق 10 گرام سونے کا بھاؤ 2 ہزار 144 روپے کم ہوکر 2 لاکھ 44 ہزار 84 روپے ہے۔ دوسری جانب عالمی بازار میں سونے کا بھاؤ 25 ڈالر کم ہو کر 2 ہزار 752 ڈالر فی اونس ہے۔ عالمی مارکیٹ میں سونے کا بھاؤ 7 ڈالر کم کو کر 2777 ڈالر فی اونس ہے سونے کی فی تولہ قیمت میں 2 ہزار 900 روپے اضافہ ہوا ہے۔ ","business"
"173","آئی ایم ایف نے معاشی اشاریوں پر اپنی پیشگوئیوں پر نظرثانی کرلی","https://urdu.geo.tv/latest/385253-","عالمی مالیاتی ادارے ( آئی ایم ایف )  نے معاشی اشاریوں پر اپنی پیش گوئیوں پر نظرثانی کرلی۔ وزارت خزانہ کی جانب سے جاری  اعلامیے میں کہا گیاہے کہ  آئی ایم ایف نے مالی سال  25-2024 کے لیے افراط زر کا تخمینہ 12.7 فیصد لگایا تھا جسے نظرثانی کے بعد 9.5 فیصد کردیا گیا ہے۔ اعلامیے کے مطابق نظر ثانی کے بعد آئی ایم ایف کے اندازے اور تخمینے وزارت خزانہ کے معاشی تخمینوں سے قریب تر ہوگئے ہیں اور معاشی صورتحال سے مالیاتی استحکام کی راہ ہموار ہوگئی ہے۔ میکرو اکنامک اعداد و شمار میں بڑی تبدیلیاں دیکھنے میں آئیں جن میں حقیقی جی ڈی پی کی شرح نمو اور سی پی آئی پر مبنی افراط زر شامل ہیں اعلامیے میں کہا گیاہے کہ مالی سال کے وسط میں بجٹ میں کسی قسم کی ایڈجسٹمنٹ کا سوال ہی پیدا نہیں ہوتا۔ دوسری جانب   وزارت خزانہ کے اعلامیے میں گرتی ہوئی شرح سود اور قرض کے حصول کی لاگت میں کمی معیشت کے لیے نیک شگون قرار دی گئی ہے۔","business"
"174","گزشتہ مالی سال چین سے 1.2 ارب ڈالر کے سولر پینل درآمد کیے گئے، تحقیق","https://urdu.geo.tv/latest/385254-","اسلام آباد: ’’گریٹ سولر رش ان پاکستان‘‘ کے عنوان سے ہونے والی تحقیق میں کہا گیا ہے کہ پاکستان نے گزشتہ مالی سال کے دوران چین سے 1.2 ارب ڈالر کے لگ بھگ 15 گیگا واٹ کے سولر پینلز درآمد کیے۔ اس منتقلی میں بجلی کے نرخوں میں اضافے کا دخل ہے جو تین سالوں میں 155 فیصد ہے، جو زیادہ استعمال کرنے والے گھرانوں اور صنعتوں کو شمسی توانائی کے حل کی جانب منتقل کر رہا ہے۔ پچھلے سال اس کے نتیجے میں گرڈ بجلی کی طلب میں 10.4 فیصد کی کمی واقع ہوئی ہے، جس کے تخمینے مزید کمی کی نشاندہی کرتے ہیں جو گرڈ کی جدید کاری کی ضرورت اور ڈی سینٹرالائزڈ توانائی کی پیداوار کو سپورٹ کرنے کیلئے نظر ثانی شدہ ڈیمانڈ کی پیشن گوئی پر زور دیتے ہیں۔ متوازی طور پر بیٹری کی گرتی ہوئی قیمتوں سے بھی شمسی توانائی کو اپنانے میں اضافہ ہونے کا امکان ہے، جس سے پاکستان کے یوٹیلیٹی ماڈل کی مالی استحکام کو برقرار رکھنے کے لیے فوری گرڈ موافقت ضروری ہے۔","business"
"175","ایف بی آر کو ٹیکس وصولیوں میں کمی کا سامنا، ہدف پورا کرنے کیلئے منی بجٹ لازم ہوگیا","https://urdu.geo.tv/latest/385239-","فیڈرل بورڈ آف ریونیو (ایف بی آر) کو ٹیکس وصولیوں میں 130 ارب روپے کی کمی کا سامنا ہوگا، ہدف پورا کرنے کیلئے ہر حال میں منی بجٹ لانا ہوگا۔ ایف بی آر ذرائع کے مطابق رواں مالی سال کیلئے مقررہ دسمبر تک کا ہدف پورا نہ ہوا تو پاکستان کو آئی ایم ایف سے اگلی قسط کی وصولی میں مشکلات ہوں گی۔ رواں مالی سال کے پہلے 4 مہینوں میں ایف بی آر کو 980 ارب روپے اکٹھے کرنا ہیں لیکن ابھی تک صرف 775 ارب روپے اکٹھے ہو سکے ہیں۔ میکرو اکنامک اعداد و شمار میں بڑی تبدیلیاں دیکھنے میں آئیں جن میں حقیقی جی ڈی پی کی شرح نمو اور سی پی آئی پر مبنی افراط زر شامل ہیں دوسری جانب چیئرمین ایف بی آر کی ہدایت پر ایڈوانس اسٹاک رجسٹر سسٹم لانچ کر دیا گیا ہے، ایف بی آر کے مطابق جدید سسٹم سے افسران کو رجسٹرڈ افراد کے ڈیٹا تک مکمل رسائی ہوگی، ٹیکس افسران تفصیلی ڈیٹا حاصل کرکے ٹیکس کا درست تخمینہ لگا سکیں گے۔ ایف بی آر کے مطابق نئے سسٹم کے تحت مرکزی اور شفاف ڈیٹا ایکو سسٹم کے ذریعے ٹیکس قوانین کی پیروی یقینی بنائی جا سکے گی۔ ","business"
"176","حکومت نے پیٹرول کی قیمت میں اضافہ کردیا","https://urdu.geo.tv/latest/385224-","حکومت نے پیٹرولیم مصنوعات کی قیمتوں میں اضافہ کردیا۔ حکومت کی جانب سے پیٹرول کی فی لیٹر قیمت میں 1 روپے 35 پیسے کا اضافہ کیا گیا ہے، پیٹرول کی نئی قیمت 248 روپے 38 پیسے فی لیٹر مقرر کی گئی ہے۔ ہائی اسپیڈ ڈیزل کی قیمت میں 3 روپے 85 پیسے فی لیٹر اضافہ کیا گیا ہے، ہائی اسپیڈ ڈیزل کی نئی قیمت 255 روپے 14 پیسے فی لیٹر مقرر کی گئی ہے۔ مٹی کے تیل کی قیمت میں 1 روپے 48 پیسے فی لیٹر کمی کی گئی ہے، مٹی کے تیل کی نئی قیمت 161 روپے 54 پیسے فی لیٹر مقرر کی گئی ہے۔ لائٹ ڈیزل آئل کی قیمت میں 2  روپے 61  پیسے فی لیٹر کمی کر دی گئی ہے اور  لائٹ ڈیزل آئل کی نئی قیمت 147 روپے 51 پیسے فی لیٹر ہوگی۔","business"
"177","اسٹاک ایکسچینج: اکتوبر کے دوران 100 انڈیکس میں 7000 پوائنٹس سے زائد کا اضافہ","https://urdu.geo.tv/latest/385198-","کراچی: اکتوبر میں پاکستان اسٹاک ایکسچینج کے 100 انڈیکس میں 9.68 فیصد اضافہ ہوا۔ اعداد و شمار کے مطابق 100 انڈیکس اکتوبر میں مجموعی طور پر  7852 پوائنٹس اضافے سے 88 ہزار 966 پوائنٹس پر بند ہوا۔ اکتوبر میں 100 انڈیکس 10 ہزار 753 پوائنٹس کے بینڈ میں رہا، اس دوران  100 انڈیکس کی بلند ترین سطح 91 ہزار 872  جبکہ کم ترین سطح 81 ہزار 119 پوائنٹس رہی۔ اکتوبر میں مجموعی طور پر  11.92 ارب شیئرز کے سودے ہوئے اور شیئرز  بازار کے اکتوبر میں کاروبار کی مالیت 584 ارب روپے رہی جبکہ اس دوران مارکیٹ کیپٹلائزیشن اکتوبر میں 916 ارب روپے بڑھ کر 11 ہزار  536 ارب روپے ہے۔ آج اکتوبر کے آخری کاروباری روز  پاکستان اسٹاک ایکسچینج میں کاروبار کا منفی دن رہا جہاں 100 انڈیکس 1319 پوائنٹس کم ہوا۔ آج کاروباری دن میں 100 انڈیکس 1636 پوائنٹس کے بینڈ میں رہا، بازار میں 54 کروڑ شیئرز کا کاروبار 24 ارب روپے میں طے ہوا جبکہ مارکیٹ کیپٹلائزیشن 159 ارب روپے کم ہوئی۔ عالمی مارکیٹ میں سونے کا بھاؤ 7 ڈالر کم کو کر 2777 ڈالر فی اونس ہے اوپن مارکیٹ میں ڈالر کا بھاؤ 6  پیسے اضافے سے 278 روپے 78 پیسے ہے  ","business"
"178","انٹر بینک میں ڈالر کی قدر میں اضافہ","https://urdu.geo.tv/latest/385189-","انٹر بینک میں آج  ڈالر کی قدر  میں 6  پیسےکا اضافہ ہوا ہے۔ 6 پیسے اضافے کے بعد انٹربینک میں ڈالر 277.85 روپے پربند ہوا ہے۔ انٹربینک میں گزشتہ  روز  ڈالر  277.79  روپے  پر بند ہوا تھا۔ انٹربینک میں اکتوبر کے مہینے میں ڈالر 14 پیسے مہنگا ہوا ہے اور ستمبر کے اختتام پر ڈالر 277.71 روپے تھا۔ دوسری جانب اوپن مارکیٹ میں ڈالر کا بھاؤ 6  پیسے اضافے سے 278 روپے 78 پیسے ہے۔ اوپن مارکیٹ میں اکتوبر میں ڈالر ایک روپیہ 16 پیسے سستا ہوا ہے۔","business"
"179","ملک بھر میں سونے کی قیمت میں معمولی کمی","https://urdu.geo.tv/latest/385183-","کراچی: ملک بھر میں سونے کی قیمت میں معمولی کمی دیکھی گئی ہے۔ آل پاکستان جیمز اینڈ جیولر ایسوسی ایشن کے مطابق ملک بھر میں فی تولہ سونے کی قیمت میں 700 روپے کی کمی ہوئی ہے جس کے بعد فی تولہ سونے کی قیمت 2 لاکھ 87 ہزار 200 روپے ہوگئی ہے۔ ایسوسی ایشن کے مطابق 10 گرام سونا 600 روپے کم ہونے کے بعد 2 لاکھ 46 ہزار 228 روپے میں فروخت ہورہا ہے۔ دوسری جانب عالمی مارکیٹ میں سونے کا بھاؤ 7 ڈالر کم کو کر 2777 ڈالر فی اونس ہے۔ سونے کی فی تولہ قیمت میں 2 ہزار 900 روپے اضافہ ہوا ہے۔ عالمی بازار میں سونے کا بھاؤ 16 ڈالر اضافے سے 2755 ڈالر فی اونس ہے ","business"
"180","مارکو روبیو کو وزیر خارجہ بنائے جانے کا امکان، ٹرمپ نے اتفاق کرلیا","https://urdu.geo.tv/latest/386439-","  واشنگٹن: امریکا کا اگلا وزیر خارجہ سینیٹر مارکو روبیو کو بنائے جانے کا امکان ہے۔ امریکی میڈیا  کے مطابق امریکا کے نومنتخب صدر ڈونلڈ ٹرمپ کی جانب سے مارکو روبیو کو وزیر خارجہ بنائے جانے کا امکان ظاہر کیا جارہا ہے۔ امریکی میڈیا نے بتایا کہ سینیٹر روبیو کے نام پر نومنتخب صدر ٹرمپ نے اتفاق کرلیا جب کہ مائیکل والز کو قومی سلامتی مشیر بنائے جانے کی توقع ہے۔ واضح رہے کہ صدارتی انتخابات میں  ری پبلکن امیدوار  ڈونلڈ ٹرمپ کا ڈیموکریٹک امیدوار کملا ہیرس سے مقابلہ ہوا تھا، جس میں  ٹرمپ نے بڑی کامیابی حاصل کی۔ ڈونلڈ ٹرمپ کی باقاعدہ طور پر حلف برداری کی تقریب اگلے سال جنوری میں ہوگی۔ امریکا میں 6 جنوری کو کانگریس کے مشترکہ اجلاس میں الیکٹورل کالج ووٹوں کی گنتی ہوتی جس کی نگرانی نائب صدر کرتا ہے۔ ریاست ایری زونا میں ووٹوں کی گنتی 4  دن جاری رہی: غیر ملکی میڈیا ","world"
"181","اسرائیلی فوج کے پناہ گزینوں کے کیمپوں پر حملے، 28 فلسطینی شہید ","https://urdu.geo.tv/latest/386454-","صیہونی فوج کی جانب سے غزہ پر حملے جاری ہیں جس کے نتیجے میں مزید 28 فلسطینی شہید ہوگئے۔ عرب میڈیا کے مطابق اسرائیلی فوج نے گزشتہ روز  پہلے نصیرت مہاجرکیمپ میں پناہ گزینوں پربمباری کی جس کے بعد زخمیوں اور لاشوں کو العودہ اسپتال منتقل کیا  گیا تو وہاں بھی بمباری کردی۔ رپورٹ کے مطابق اسرائیلی حملوں میں 23 سے زائد افراد شہید ہوگئے اور رجنوں زخمی ہوئے۔ عرب میڈیا کے مطابق منگل کی صبح بھی اسرائیلی فوج نے غزہ شہر اور بیت حنون  میں گھر وں پر حملے کیے جس کے نتیجے میں 5 افراد شہیدہوگئے۔ گزشتہ سال اکتوبر سے جاری غزہ جنگ میں اب تک 43 ہزار سے زائد فلسطینی شہری اسرائیلی حملوں میں شہید ہوچکے ہیں جن میں سے 70 فیصد خواتین اور بچے ہیں۔ غزہ جنگ میں مارے جانے والے اسرائیلی فوجیوں کی تعداد 783 ہوچکی ہے۔ سعودی ولی عہد کا کہنا تھا کہ اسرائیل کی مسجد اقصٰی کے تقدس کی پامالی اور بےحرمتی کی شدید الفاظ میں مذمت کرتے ہیں ","world"
"182","حطیم  میں نوافل کی ادائیگی کے اوقات  جاری","https://urdu.geo.tv/latest/386429-","مکہ مکرمہ:  خانہ کعبہ کی حدود حطیم  میں نوافل کی ادائیگی کے لیے اوقات  جاری کردیے گئے۔ انتظامیہ کے مطابق  حجر اسماعیل یا حطیم  میں مردحضرات کے لیے اوقات  صبح 8 سے 11 بجےتک ہوں گے۔ حطیم میں خواتین  رات 8 سے رات 2 بجے تک نوافل ادا کرسکتی ہیں۔ انتظامیہ کے مطابق داخلہ مغربی دروازے سے ہوگا اور حطیم میں  رکنےکا دورانیہ 10 منٹ  ہوگا۔ انتظامیہ کا کہنا ہے کہ حطیم میں نفل ادائیگی  کے اوقات مقرر کرنےکا مقصد رش  کنٹرول کرنا ہے۔ خیال رہے کہ حجرِ اسماعیل یا حطیم بیت اللہ کا ایک حصہ ہے۔ کئی احادیث  سے اس بات کی تصدیق ہوتی ہےکہ اس کے احاطے کے اندر نماز پڑھنا فضیلت میں خانہ کعبہ کے اندر نماز  پڑھنے جیسا ہے۔","world"
"183","غزہ میں مزاحمت کاروں کے حملے میں 4 اسرائیلی فوجی ہلاک، جنوبی لبنان میں بھی 2 فوجی مارے گئے","https://urdu.geo.tv/latest/386427-","  تل ابیب: غزہ میں فلسطینی مزاحمت کاروں کے حملے میں 4 اسرائیلی فوجی ہلاک ہوگئے جبکہ جنوبی لبنان میں بھی جھڑپوں میں 2 اسرائیلی فوجی مارے گئے۔ اسرائیلی میڈیا کے مطابق غزہ میں 11 جبکہ جنوبی لبنان میں 7 فوجی زخمی بھی ہوئے۔ اسرائیلی میڈیا کے مطابق غزہ میں ہلاک ہونے والے اسرائیلی فوجیوں میں ایک ریزرو میجر بھی شامل ہے۔ 34 سالہ میجر کا تعلق ایلات کے انسداد دہشتگردی کے محکمے سے تھا جو شمالی غزہ میں اسپیشل فوسز کی کمی کے باعث  وہاں تعینات تھا۔ اسرائیلی فوج کے مطابق 7 اکتوبر 2023 سے اب تک غزہ جنگ میں مارے جانے والے اسرائیلی فوجیوں کی تعداد 783 ہوچکی ہے۔ اسرائیل میں ہونے والے جانی نقصان کے حوالے سے اکتوبر کا مہینہ رواں سال کا سب سے زیادہ مہلک مہینہ رہا۔ اسرائیلی میڈیا کے مطابق جنوبی لبنان میں حزب اللہ کے ساتھ جھڑپوں میں 5 اسرائیلی فوجی ہلاک اور 19 زخمی ہوئے۔ ","world"
"184","ٹرمپ کے ’47 ویں‘ امریکی صدر بننے کی راہ میں کملا ہیرس کیسے رکاوٹ بن سکتی ہیں؟","https://urdu.geo.tv/latest/386411-","امریکا میں 5 نومبر کو ہونے والے صدارتی انتخابات کے بعد ری پبلکن امیدوار ڈونلڈ ٹرمپ موجودہ نائب امریکی صدر اور ڈیموکریٹک امیدوار  کملا ہیرس کو شکست دے کر امریکا کے صدر منتخب ہوگئے ہیں۔ امریکا کے انتخابی قوانین کے مطابق کچھ دیگر مراحل کے بعد ڈونلڈ ٹرمپ 20 جنوری کو امریکا کے 47 ویں صدر کی حیثیت سے حلف اٹھائیں گے۔ تاہم اس با ت کا خدشہ بھی موجود ہے کہ ڈونلڈ ٹرمپ امریکا کے 47 ویں صدر کی بجائے 48 ویں صدر کی حیثیت سے حلف اٹھائیں۔ لیکن ایسا کیسے ہوسکتا ہے اور اس صورت میں امریکا کا 47 واں صدر کون ہوگا؟ امریکی جریدے پولیٹیکو کے مطابق امریکی نائب صدر کملا ہیرس کے سابق کمیونیکیشن ڈائریکٹر جمال سائمنز نے کہا ہےکہ جوبائیڈن قبل از وقت مستعفی ہوکر کملا ہیرس کو امریکا کا 47 واں صدر بننے کا موقع دے سکتے ہیں۔ یوں کملا ہیرس کچھ ہفتے کے لیے ہی سہی لیکن امریکا کی صدر بن جائیں گی اور انہیں 6 جنوری کو اپنی ہی شکست کے بعد ہونے والے انتقال اقتدار کی نگرانی نہیں کرنی پڑے گی۔ خیال رہے کہ امریکا میں 6 جنوری کو کانگریس کے مشترکہ اجلاس میں الیکٹورل کالج ووٹوں کی گنتی ہوتی ہے جس کی نگرانی نائب صدر کرتا ہے۔ امریکی صدر کے مستعفی ہونے کی صورت میں آئین کے تحت نائب صدر ملک کا صدر بن جاتا ہے، یوں جوبائیڈن کی مستعفی ہونے کی صورت میں کملا ہیرس باقی مدت کے لیے ملک کی 47 ویں صدر  بن جائیں گی اور اس طرح انہیں الیکٹورل کالج ووٹوں کی گنتی کے لیے ہونے والے اجلاس کی صدارت بھی نہیں کرنی پڑے گی۔ اگر کملا ہیرس امریکا کی 47 ویں صدر بن جاتی ہیں تو اس کا مطلب ہوگا کہ 20 جنوری کو ڈونلڈ ٹرمپ امریکا کے 47 ویں نہیں بلکہ 48 ویں صدر کی حیثیت سے حلف اٹھائیں گے۔ ڈونلڈ ٹرمپ پر 26خواتین کے ساتھ جنسی تعلقات کا الزام لگا ریاست ایری زونا میں ووٹوں کی گنتی 4  دن جاری رہی: غیر ملکی میڈیا ","world"
"185","روس کا آبادی میں اضافے کیلئے اقدامات پر غور، رات 10 بجے سے لائٹیں، انٹرنیٹ بند رکھنے کی تجویز","https://urdu.geo.tv/latest/386410-","روس نے ملک کی آبادی میں اضافے کیلئے خصوصی وزارت بنانے پر غور شروع کر دیا۔  غیر ملکی میڈیا رپورٹس کے مطابق روس میں گرتی ہوئی شرح پیدائش سے نمٹنے کے لیے صدر ولادیمیر پیوٹن کی حمایتی اور روسی پارلیمنٹ کی کمیٹی برائے خاندانی تحفظ کی سربراہ نے خصوصی وزارت کے قیام کے حوالے سے پیش کی گئی ایک پٹیشن پر غور شروع کر دیا ہے۔ واضح رہے کہ روس میں شرح پیدائش کی صورتحال یوکرین جنگ کے باعث ہونے والے بڑے پیمانے پر جانی نقصان سے مزید خراب ہو گئی ہے۔ جس کے بعد  روسی حکام نے ملک کی آبادی میں اضافے کے لیے صدر پیوٹن کی اپیل پر مختلف حکمت عملیوں کا آغاز کیا ہے۔ روسی میگزین کے مطابق GlavPR نامی ایک ایجنسی کی جانب سے درخواست کی گئی کہ ملک میں گرتی ہوئی شرح پیدائش سے نمٹنے کے لیے حکومت کی جانب سے خصوصی وزارت قائم کی جائے۔ ادھر صدر پیوٹن کی حامی اور ڈپٹی میئر اناستاسیا ر نے خواتین پر زور دیا ہے کہ وہ بچوں کی پیدائش کو ترجیح دیں۔ روس کے آبادی میں اضافے کے لیے مجوزہ اقدامات کیا ہوسکتے ہیں؟ غیر ملکی میڈیا کی رپورٹ کے مطابق روس میں آبادی بڑھانے کیلئے رات 10 بجے سے 12 بجے تک لائٹیں اور انٹرنیٹ بند رکھنے کی تجویز شامل ہے۔ رپورٹ میں بتایا گیا ہے کہ ایک اور تجویز یہ بھی ہے کہ  تعلقات کو فروغ دینے کے لیے حکومت جوڑوں کی  ملاقاتوں کے اخراجات میں مالی تعاون فراہم کرے۔ ایک اور تجویز یہ بھی ہے کہ عوامی فنڈز کے ذریعے جوڑوں کے لیے شادی کی رات ہوٹل میں قیام کے اخراجات اٹھائیں جائیں۔ واضح رہے کہ روس میں مختلف علاقے جوڑوں کو بچے پیدا کرنے کی ترغیب دینے کے لیے مختلف اقدامات کررہے ہیں۔ رپورٹ کے مطابق روسی شہر Khabarovsk میں 18 سے 23 سال کی لڑکیوں کو  بچہ پیدا کرنے کے عوض 900 پاؤنڈز تک رقم دی جاتی ہے۔ اس کے علاوہ شہر Chelyabinsk میں پہلا بچہ پیدا کرنے پر ماں کو 8،500 پاؤنڈز دیے جاتے ہے۔","world"
"186","بین الاقوامی برادری ایران کی سالمیت اور خود مختاری کے احترام کیلئے اسرائیل کو پابند کرے، محمد بن سلمان","https://urdu.geo.tv/latest/386396-","ریاض: سعودی ولی عہد شہزادہ محمد بن سلمان نے کہا ہے کہ بین الاقوامی برادری ایران کی سالمیت اور خود مختاری کے احترام کے لیے اسرائیل کو پابند کرے۔ سعودی عرب میں غزہ و دیگر مقبوضہ فلسطینی علاقوں اور لبنان کی صورتحال پر بلائے گئے مشترکہ عرب اسلامی سربراہی اجلاس سے خطاب میں سعودی ولی عہد نے کہا کہ سعودی عرب فلسطینی علاقوں سمیت لبنان اور ایران پر اسرائیلی حملوں کی پر زور مذمت کرتا ہے، انہوں نے کہا کہ  خودمختار فلسطینی ریاست کے قیام کی حمایت کرتے ہیں۔ محمد بن سلمان نے کہا کہ لبنان پر جاری اسرائیلی حملے نے لبنان کی خودمختاری اور سالمیت کو خطرے میں ڈال دیا ہے۔ سعودی ولی عہد کا کہنا تھا کہ اسرائیل کی مسجد اقصٰی کے تقدس کی پامالی اور بےحرمتی کی شدید الفاظ میں مذمت کرتے ہیں، بین الاقوامی برادری اسرائیل کو جنگ بندی پر مجبور کرے۔ سعودی عرب میں ہونے والے مشترکہ عرب اسلامی سربراہی اجلاس میں وزیراعظم پاکستان شہباز شریف سمیت دیگر سربراہان مملکت و حکومت، عرب لیگ اور او آئی سی کے اعلیٰ حکام اجلاس میں شریک ہیں۔ عرب میڈیا کے مطابق اجلاس میں 50 سے زائد سربراہان مملکت اور خصوصی نمائندے شرکت کررہے ہیں۔ عرب اسلامک اجلاس مسئلہ فلسطین کے حل اور غزہ کی صورتحال کے حوالے سے منعقد کیا جارہا ہے عرب میڈیا کے مطابق فلسطینی صدر محمود عباس نے عرب اسلامی سربراہی اجلاس سے خطاب میں کہا کہ اسرائیل کی جانب سے فلسطین میں اقوام متحدہ کے امدادی ادارے پر پابندی کے ہولناک نتائج برآمد ہوسکتے ہیں۔ محمود عباس نے کہا کہ اقوام متحدہ کی سلامتی کونسل اسرائیل کی رکنیت معطل کرے اور بین الاقوامی برادری فلسطینیوں کے خلاف یہودی آبادکاروں کی جاری دہشت گردی روکنے میں مدد کرے۔      ","world"
